MUNICIPIO;ANO;MES;NATUREZA;TOTAL
Conquista d'Oeste;2019;12;Homicidio doloso;0
Conquista d'Oeste;2017;1;Roubo total;0
Conquista d'Oeste;2017;2;Roubo total;0
Conquista d'Oeste;2017;3;Roubo total;0
Conquista d'Oeste;2017;4;Roubo total;0
Conquista d'Oeste;2017;5;Roubo total;0
Conquista d'Oeste;2017;6;Roubo total;0
Conquista d'Oeste;2017;7;Roubo total;0
Conquista d'Oeste;2017;8;Roubo total;0
Conquista d'Oeste;2017;9;Roubo total;0
Conquista d'Oeste;2017;10;Roubo total;0
Conquista d'Oeste;2017;11;Roubo total;0
Conquista d'Oeste;2017;12;Roubo total;0
Conquista d'Oeste;2018;1;Roubo total;0
Conquista d'Oeste;2018;2;Roubo total;0
Conquista d'Oeste;2018;3;Roubo total;0
Conquista d'Oeste;2018;4;Roubo total;0
Conquista d'Oeste;2018;5;Roubo total;0
Conquista d'Oeste;2018;6;Roubo total;0
Conquista d'Oeste;2018;7;Roubo total;0
Conquista d'Oeste;2018;8;Roubo total;0
Conquista d'Oeste;2018;9;Roubo total;0
Conquista d'Oeste;2018;10;Roubo total;0
Conquista d'Oeste;2018;11;Roubo total;0
Conquista d'Oeste;2018;12;Roubo total;0
Conquista d'Oeste;2019;1;Roubo total;0
Conquista d'Oeste;2019;2;Roubo total;0
Conquista d'Oeste;2019;3;Roubo total;0
Conquista d'Oeste;2019;4;Roubo total;0
Conquista d'Oeste;2019;5;Roubo total;0
Conquista d'Oeste;2019;6;Roubo total;0
Conquista d'Oeste;2019;7;Roubo total;0
Conquista d'Oeste;2019;8;Roubo total;0
Conquista d'Oeste;2019;9;Roubo total;0
Conquista d'Oeste;2019;10;Roubo total;0
Conquista d'Oeste;2019;11;Roubo total;0
Conquista d'Oeste;2019;12;Roubo total;0
Cotriguacu;2017;1;Homicidio doloso;0
Cotriguacu;2017;2;Homicidio doloso;1
Cotriguacu;2017;3;Homicidio doloso;0
Cotriguacu;2017;4;Homicidio doloso;0
Cotriguacu;2017;5;Homicidio doloso;0
Cotriguacu;2017;6;Homicidio doloso;0
Cotriguacu;2017;7;Homicidio doloso;0
Cotriguacu;2017;8;Homicidio doloso;0
Cotriguacu;2017;9;Homicidio doloso;0
Cotriguacu;2017;10;Homicidio doloso;0
Cotriguacu;2017;11;Homicidio doloso;0
Cotriguacu;2017;12;Homicidio doloso;2
Cotriguacu;2018;1;Homicidio doloso;0
Cotriguacu;2018;2;Homicidio doloso;0
Cotriguacu;2018;3;Homicidio doloso;1
Cotriguacu;2018;4;Homicidio doloso;0
Cotriguacu;2018;5;Homicidio doloso;0
Cotriguacu;2018;6;Homicidio doloso;0
Cotriguacu;2018;7;Homicidio doloso;1
Cotriguacu;2018;8;Homicidio doloso;0
Cotriguacu;2018;9;Homicidio doloso;1
Cotriguacu;2018;10;Homicidio doloso;0
Cotriguacu;2018;11;Homicidio doloso;2
Cotriguacu;2018;12;Homicidio doloso;1
Cotriguacu;2019;1;Homicidio doloso;3
Cotriguacu;2019;2;Homicidio doloso;0
Cotriguacu;2019;3;Homicidio doloso;1
Cotriguacu;2019;4;Homicidio doloso;0
Cotriguacu;2019;5;Homicidio doloso;2
Cotriguacu;2019;6;Homicidio doloso;1
Cotriguacu;2019;7;Homicidio doloso;0
Cotriguacu;2019;8;Homicidio doloso;1
Cotriguacu;2019;9;Homicidio doloso;1
Cotriguacu;2019;10;Homicidio doloso;0
Cotriguacu;2019;11;Homicidio doloso;0
Cotriguacu;2019;12;Homicidio doloso;0
Cotriguacu;2017;1;Roubo total;0
Cotriguacu;2017;2;Roubo total;0
Cotriguacu;2017;3;Roubo total;1
Cotriguacu;2017;4;Roubo total;2
Cotriguacu;2017;5;Roubo total;1
Cotriguacu;2017;6;Roubo total;0
Cotriguacu;2017;7;Roubo total;1
Cotriguacu;2017;8;Roubo total;1
Cotriguacu;2017;9;Roubo total;0
Cotriguacu;2017;10;Roubo total;0
Cotriguacu;2017;11;Roubo total;0
Cotriguacu;2017;12;Roubo total;0
Cotriguacu;2018;1;Roubo total;2
Cotriguacu;2018;2;Roubo total;0
Cotriguacu;2018;3;Roubo total;1
Cotriguacu;2018;4;Roubo total;3
Cotriguacu;2018;5;Roubo total;3
Cotriguacu;2018;6;Roubo total;0
Cotriguacu;2018;7;Roubo total;2
Cotriguacu;2018;8;Roubo total;3
Cotriguacu;2018;9;Roubo total;3
Cotriguacu;2018;10;Roubo total;6
Cotriguacu;2018;11;Roubo total;1
Cotriguacu;2018;12;Roubo total;3
Cotriguacu;2019;1;Roubo total;0
Cotriguacu;2019;2;Roubo total;0
Cotriguacu;2019;3;Roubo total;0
Cotriguacu;2019;4;Roubo total;0
Cotriguacu;2019;5;Roubo total;0
Cotriguacu;2019;6;Roubo total;0
Cotriguacu;2019;7;Roubo total;2
Cotriguacu;2019;8;Roubo total;0
Cotriguacu;2019;9;Roubo total;0
Cotriguacu;2019;10;Roubo total;0
Cotriguacu;2019;11;Roubo total;0
Cotriguacu;2019;12;Roubo total;0
Cuiaba;2017;1;Homicidio doloso;10
Cuiaba;2017;2;Homicidio doloso;7
Cuiaba;2017;3;Homicidio doloso;16
Cuiaba;2017;4;Homicidio doloso;13
Cuiaba;2017;5;Homicidio doloso;14
Cuiaba;2017;6;Homicidio doloso;12
Cuiaba;2017;7;Homicidio doloso;11
Cuiaba;2017;8;Homicidio doloso;11
Cuiaba;2017;9;Homicidio doloso;10
Cuiaba;2017;10;Homicidio doloso;17
Cuiaba;2017;11;Homicidio doloso;10
Cuiaba;2017;12;Homicidio doloso;11
Cuiaba;2018;1;Homicidio doloso;9
Cuiaba;2018;2;Homicidio doloso;13
Cuiaba;2018;3;Homicidio doloso;13
Cuiaba;2018;4;Homicidio doloso;10
Cuiaba;2018;5;Homicidio doloso;7
Cuiaba;2018;6;Homicidio doloso;14
Cuiaba;2018;7;Homicidio doloso;3
Cuiaba;2018;8;Homicidio doloso;7
Cuiaba;2018;9;Homicidio doloso;11
Cuiaba;2018;10;Homicidio doloso;15
Cuiaba;2018;11;Homicidio doloso;4
Cuiaba;2018;12;Homicidio doloso;8
Cuiaba;2019;1;Homicidio doloso;8
Cuiaba;2019;2;Homicidio doloso;7
Cuiaba;2019;3;Homicidio doloso;7
Cuiaba;2019;4;Homicidio doloso;9
Cuiaba;2019;5;Homicidio doloso;9
Cuiaba;2019;6;Homicidio doloso;8
Cuiaba;2019;7;Homicidio doloso;5
Cuiaba;2019;8;Homicidio doloso;8
Cuiaba;2019;9;Homicidio doloso;8
Cuiaba;2019;10;Homicidio doloso;12
Cuiaba;2019;11;Homicidio doloso;7
Cuiaba;2019;12;Homicidio doloso;6
Cuiaba;2017;1;Roubo total;707
Cuiaba;2017;2;Roubo total;760
Cuiaba;2017;3;Roubo total;800
Cuiaba;2017;4;Roubo total;735
Cuiaba;2017;5;Roubo total;845
Cuiaba;2017;6;Roubo total;771
Cuiaba;2017;7;Roubo total;636
Cuiaba;2017;8;Roubo total;556
Cuiaba;2017;9;Roubo total;628
Cuiaba;2017;10;Roubo total;618
Cuiaba;2017;11;Roubo total;620
Cuiaba;2017;12;Roubo total;613
Cuiaba;2018;1;Roubo total;600
Cuiaba;2018;2;Roubo total;526
Cuiaba;2018;3;Roubo total;537
Cuiaba;2018;4;Roubo total;492
Cuiaba;2018;5;Roubo total;518
Cuiaba;2018;6;Roubo total;487
Cuiaba;2018;7;Roubo total;460
Cuiaba;2018;8;Roubo total;467
Cuiaba;2018;9;Roubo total;497
Cuiaba;2018;10;Roubo total;621
Cuiaba;2018;11;Roubo total;588
Cuiaba;2018;12;Roubo total;537
Cuiaba;2019;1;Roubo total;571
Cuiaba;2019;2;Roubo total;515
Cuiaba;2019;3;Roubo total;486
Cuiaba;2019;4;Roubo total;533
Cuiaba;2019;5;Roubo total;437
Cuiaba;2019;6;Roubo total;394
Cuiaba;2019;7;Roubo total;389
Cuiaba;2019;8;Roubo total;350
Cuiaba;2019;9;Roubo total;464
Cuiaba;2019;10;Roubo total;416
Cuiaba;2019;11;Roubo total;378
Cuiaba;2019;12;Roubo total;377
Curvelandia;2017;1;Homicidio doloso;0
Curvelandia;2017;2;Homicidio doloso;0
Curvelandia;2017;3;Homicidio doloso;0
Curvelandia;2017;4;Homicidio doloso;0
Curvelandia;2017;5;Homicidio doloso;0
Curvelandia;2017;6;Homicidio doloso;0
Curvelandia;2017;7;Homicidio doloso;0
Curvelandia;2017;8;Homicidio doloso;0
Curvelandia;2017;9;Homicidio doloso;0
Curvelandia;2017;10;Homicidio doloso;0
Curvelandia;2017;11;Homicidio doloso;0
Curvelandia;2017;12;Homicidio doloso;0
Curvelandia;2018;1;Homicidio doloso;0
Curvelandia;2018;2;Homicidio doloso;0
Curvelandia;2018;3;Homicidio doloso;0
Curvelandia;2018;4;Homicidio doloso;0
Curvelandia;2018;5;Homicidio doloso;0
Curvelandia;2018;6;Homicidio doloso;0
Curvelandia;2018;7;Homicidio doloso;0
Curvelandia;2018;8;Homicidio doloso;0
Curvelandia;2018;9;Homicidio doloso;0
Curvelandia;2018;10;Homicidio doloso;0
Curvelandia;2018;11;Homicidio doloso;0
Curvelandia;2018;12;Homicidio doloso;0
Curvelandia;2019;1;Homicidio doloso;0
Curvelandia;2019;2;Homicidio doloso;0
Curvelandia;2019;3;Homicidio doloso;0
Curvelandia;2019;4;Homicidio doloso;0
Curvelandia;2019;5;Homicidio doloso;0
Curvelandia;2019;6;Homicidio doloso;0
Curvelandia;2019;7;Homicidio doloso;0
Curvelandia;2019;8;Homicidio doloso;0
Curvelandia;2019;9;Homicidio doloso;0
Curvelandia;2019;10;Homicidio doloso;0
Curvelandia;2019;11;Homicidio doloso;0
Curvelandia;2019;12;Homicidio doloso;0
Curvelandia;2017;1;Roubo total;0
Curvelandia;2017;2;Roubo total;0
Curvelandia;2017;3;Roubo total;0
Curvelandia;2017;4;Roubo total;0
Curvelandia;2017;5;Roubo total;0
Curvelandia;2017;6;Roubo total;0
Curvelandia;2017;7;Roubo total;0
Curvelandia;2017;8;Roubo total;0
Curvelandia;2017;9;Roubo total;0
Curvelandia;2017;10;Roubo total;0
Curvelandia;2017;11;Roubo total;0
Curvelandia;2017;12;Roubo total;0
Curvelandia;2018;1;Roubo total;0
Curvelandia;2018;2;Roubo total;0
Curvelandia;2018;3;Roubo total;0
Curvelandia;2018;4;Roubo total;0
Curvelandia;2018;5;Roubo total;0
Curvelandia;2018;6;Roubo total;0
Curvelandia;2018;7;Roubo total;0
Curvelandia;2018;8;Roubo total;0
Curvelandia;2018;9;Roubo total;0
Curvelandia;2018;10;Roubo total;0
Curvelandia;2018;11;Roubo total;0
Curvelandia;2018;12;Roubo total;0
Curvelandia;2019;1;Roubo total;0
Curvelandia;2019;2;Roubo total;0
Curvelandia;2019;3;Roubo total;0
Curvelandia;2019;4;Roubo total;0
Curvelandia;2019;5;Roubo total;0
Curvelandia;2019;6;Roubo total;0
Curvelandia;2019;7;Roubo total;0
Curvelandia;2019;8;Roubo total;0
Curvelandia;2019;9;Roubo total;0
Curvelandia;2019;10;Roubo total;0
Curvelandia;2019;11;Roubo total;0
Curvelandia;2019;12;Roubo total;0
Denise;2017;1;Homicidio doloso;0
Denise;2017;2;Homicidio doloso;0
Denise;2017;3;Homicidio doloso;0
Denise;2017;4;Homicidio doloso;0
Denise;2017;5;Homicidio doloso;0
Denise;2017;6;Homicidio doloso;0
Denise;2017;7;Homicidio doloso;0
Denise;2017;8;Homicidio doloso;0
Denise;2017;9;Homicidio doloso;0
Denise;2017;10;Homicidio doloso;0
Denise;2017;11;Homicidio doloso;0
Denise;2017;12;Homicidio doloso;0
Denise;2018;1;Homicidio doloso;0
Denise;2018;2;Homicidio doloso;0
Denise;2018;3;Homicidio doloso;0
Denise;2018;4;Homicidio doloso;0
Denise;2018;5;Homicidio doloso;0
Denise;2018;6;Homicidio doloso;0
Denise;2018;7;Homicidio doloso;0
Denise;2018;8;Homicidio doloso;0
Denise;2018;9;Homicidio doloso;0
Denise;2018;10;Homicidio doloso;0
Denise;2018;11;Homicidio doloso;0
Denise;2018;12;Homicidio doloso;0
Denise;2019;1;Homicidio doloso;0
Denise;2019;2;Homicidio doloso;0
Denise;2019;3;Homicidio doloso;0
Denise;2019;4;Homicidio doloso;0
Denise;2019;5;Homicidio doloso;0
Denise;2019;6;Homicidio doloso;0
Denise;2019;7;Homicidio doloso;0
Denise;2019;8;Homicidio doloso;0
Denise;2019;9;Homicidio doloso;0
Denise;2019;10;Homicidio doloso;0
Denise;2019;11;Homicidio doloso;1
Denise;2019;12;Homicidio doloso;0
Denise;2017;1;Roubo total;0
Denise;2017;2;Roubo total;0
Denise;2017;3;Roubo total;0
Denise;2017;4;Roubo total;0
Denise;2017;5;Roubo total;0
Denise;2017;6;Roubo total;0
Denise;2017;7;Roubo total;0
Denise;2017;8;Roubo total;0
Denise;2017;9;Roubo total;0
Denise;2017;10;Roubo total;0
Denise;2017;11;Roubo total;0
Denise;2017;12;Roubo total;0
Denise;2018;1;Roubo total;0
Denise;2018;2;Roubo total;0
Denise;2018;3;Roubo total;0
Denise;2018;4;Roubo total;0
Denise;2018;5;Roubo total;0
Denise;2018;6;Roubo total;0
Denise;2018;7;Roubo total;0
Denise;2018;8;Roubo total;0
Denise;2018;9;Roubo total;0
Denise;2018;10;Roubo total;0
Denise;2018;11;Roubo total;0
Denise;2018;12;Roubo total;0
Denise;2019;1;Roubo total;0
Denise;2019;2;Roubo total;0
Denise;2019;3;Roubo total;0
Denise;2019;4;Roubo total;0
Denise;2019;5;Roubo total;0
Denise;2019;6;Roubo total;0
Denise;2019;7;Roubo total;0
Denise;2019;8;Roubo total;0
Denise;2019;9;Roubo total;0
Denise;2019;10;Roubo total;0
Denise;2019;11;Roubo total;0
Denise;2019;12;Roubo total;0
Diamantino;2017;1;Homicidio doloso;0
Diamantino;2017;2;Homicidio doloso;0
Diamantino;2017;3;Homicidio doloso;2
Diamantino;2017;4;Homicidio doloso;1
Diamantino;2017;5;Homicidio doloso;1
Diamantino;2017;6;Homicidio doloso;1
Diamantino;2017;7;Homicidio doloso;0
Diamantino;2017;8;Homicidio doloso;2
Diamantino;2017;9;Homicidio doloso;0
Diamantino;2017;10;Homicidio doloso;0
Diamantino;2017;11;Homicidio doloso;0
Diamantino;2017;12;Homicidio doloso;0
Diamantino;2018;1;Homicidio doloso;0
Diamantino;2018;2;Homicidio doloso;3
Diamantino;2018;3;Homicidio doloso;1
Diamantino;2018;4;Homicidio doloso;1
Diamantino;2018;5;Homicidio doloso;1
Diamantino;2018;6;Homicidio doloso;1
Diamantino;2018;7;Homicidio doloso;1
Diamantino;2018;8;Homicidio doloso;0
Diamantino;2018;9;Homicidio doloso;2
Diamantino;2018;10;Homicidio doloso;2
Diamantino;2018;11;Homicidio doloso;1
Diamantino;2018;12;Homicidio doloso;0
Diamantino;2019;1;Homicidio doloso;1
Diamantino;2019;2;Homicidio doloso;0
Diamantino;2019;3;Homicidio doloso;0
Diamantino;2019;4;Homicidio doloso;0
Diamantino;2019;5;Homicidio doloso;0
Diamantino;2019;6;Homicidio doloso;0
Diamantino;2019;7;Homicidio doloso;0
Diamantino;2019;8;Homicidio doloso;0
Diamantino;2019;9;Homicidio doloso;0
Diamantino;2019;10;Homicidio doloso;0
Diamantino;2019;11;Homicidio doloso;0
Diamantino;2019;12;Homicidio doloso;0
Diamantino;2017;1;Roubo total;9
Diamantino;2017;2;Roubo total;10
Diamantino;2017;3;Roubo total;5
Diamantino;2017;4;Roubo total;2
Diamantino;2017;5;Roubo total;2
Diamantino;2017;6;Roubo total;8
Diamantino;2017;7;Roubo total;3
Diamantino;2017;8;Roubo total;10
Diamantino;2017;9;Roubo total;2
Diamantino;2017;10;Roubo total;11
Diamantino;2017;11;Roubo total;1
Diamantino;2017;12;Roubo total;1
Diamantino;2018;1;Roubo total;2
Diamantino;2018;2;Roubo total;12
Diamantino;2018;3;Roubo total;10
Diamantino;2018;4;Roubo total;11
Diamantino;2018;5;Roubo total;7
Diamantino;2018;6;Roubo total;3
Diamantino;2018;7;Roubo total;4
Diamantino;2018;8;Roubo total;8
Diamantino;2018;9;Roubo total;4
Diamantino;2018;10;Roubo total;10
Diamantino;2018;11;Roubo total;11
Diamantino;2018;12;Roubo total;5
Diamantino;2019;1;Roubo total;5
Diamantino;2019;2;Roubo total;4
Diamantino;2019;3;Roubo total;12
Diamantino;2019;4;Roubo total;12
Diamantino;2019;5;Roubo total;21
Diamantino;2019;6;Roubo total;3
Diamantino;2019;7;Roubo total;3
Diamantino;2019;8;Roubo total;5
Diamantino;2019;9;Roubo total;7
Diamantino;2019;10;Roubo total;6
Diamantino;2019;11;Roubo total;10
Diamantino;2019;12;Roubo total;6
Dom Aquino;2017;1;Homicidio doloso;0
Dom Aquino;2017;2;Homicidio doloso;1
Dom Aquino;2017;3;Homicidio doloso;0
Dom Aquino;2017;4;Homicidio doloso;0
Dom Aquino;2017;5;Homicidio doloso;0
Dom Aquino;2017;6;Homicidio doloso;1
Dom Aquino;2017;7;Homicidio doloso;0
Dom Aquino;2017;8;Homicidio doloso;0
Dom Aquino;2017;9;Homicidio doloso;0
Dom Aquino;2017;10;Homicidio doloso;0
Dom Aquino;2017;11;Homicidio doloso;1
Dom Aquino;2017;12;Homicidio doloso;0
Dom Aquino;2018;1;Homicidio doloso;0
Dom Aquino;2018;2;Homicidio doloso;0
Dom Aquino;2018;3;Homicidio doloso;0
Dom Aquino;2018;4;Homicidio doloso;0
Dom Aquino;2018;5;Homicidio doloso;0
Dom Aquino;2018;6;Homicidio doloso;0
Dom Aquino;2018;7;Homicidio doloso;0
Dom Aquino;2018;8;Homicidio doloso;0
Dom Aquino;2018;9;Homicidio doloso;0
Dom Aquino;2018;10;Homicidio doloso;0
Dom Aquino;2018;11;Homicidio doloso;0
Dom Aquino;2018;12;Homicidio doloso;0
Dom Aquino;2019;1;Homicidio doloso;1
Dom Aquino;2019;2;Homicidio doloso;0
Dom Aquino;2019;3;Homicidio doloso;0
Dom Aquino;2019;4;Homicidio doloso;0
Dom Aquino;2019;5;Homicidio doloso;0
Dom Aquino;2019;6;Homicidio doloso;0
Dom Aquino;2019;7;Homicidio doloso;0
Dom Aquino;2019;8;Homicidio doloso;0
Dom Aquino;2019;9;Homicidio doloso;0
Dom Aquino;2019;10;Homicidio doloso;0
Dom Aquino;2019;11;Homicidio doloso;0
Dom Aquino;2019;12;Homicidio doloso;0
Dom Aquino;2017;1;Roubo total;0
Dom Aquino;2017;2;Roubo total;1
Dom Aquino;2017;3;Roubo total;1
Dom Aquino;2017;4;Roubo total;0
Dom Aquino;2017;5;Roubo total;9
Dom Aquino;2017;6;Roubo total;3
Dom Aquino;2017;7;Roubo total;0
Dom Aquino;2017;8;Roubo total;1
Dom Aquino;2017;9;Roubo total;2
Dom Aquino;2017;10;Roubo total;0
Dom Aquino;2017;11;Roubo total;0
Dom Aquino;2017;12;Roubo total;1
Dom Aquino;2018;1;Roubo total;2
Dom Aquino;2018;2;Roubo total;2
Dom Aquino;2018;3;Roubo total;6
Dom Aquino;2018;4;Roubo total;4
Dom Aquino;2018;5;Roubo total;2
Dom Aquino;2018;6;Roubo total;2
Dom Aquino;2018;7;Roubo total;4
Dom Aquino;2018;8;Roubo total;4
Dom Aquino;2018;9;Roubo total;3
Dom Aquino;2018;10;Roubo total;3
Dom Aquino;2018;11;Roubo total;1
Dom Aquino;2018;12;Roubo total;1
Dom Aquino;2019;1;Roubo total;1
Dom Aquino;2019;2;Roubo total;1
Dom Aquino;2019;3;Roubo total;1
Dom Aquino;2019;4;Roubo total;1
Dom Aquino;2019;5;Roubo total;0
Dom Aquino;2019;6;Roubo total;0
Dom Aquino;2019;7;Roubo total;0
Dom Aquino;2019;8;Roubo total;1
Dom Aquino;2019;9;Roubo total;0
Dom Aquino;2019;10;Roubo total;0
Dom Aquino;2019;11;Roubo total;0
Dom Aquino;2019;12;Roubo total;2
Feliz Natal;2017;1;Homicidio doloso;0
Feliz Natal;2017;2;Homicidio doloso;1
Feliz Natal;2017;3;Homicidio doloso;0
Feliz Natal;2017;4;Homicidio doloso;0
Feliz Natal;2017;5;Homicidio doloso;0
Feliz Natal;2017;6;Homicidio doloso;2
Feliz Natal;2017;7;Homicidio doloso;0
Feliz Natal;2017;8;Homicidio doloso;0
Feliz Natal;2017;9;Homicidio doloso;0
Feliz Natal;2017;10;Homicidio doloso;0
Feliz Natal;2017;11;Homicidio doloso;0
Feliz Natal;2017;12;Homicidio doloso;0
Feliz Natal;2018;1;Homicidio doloso;0
Feliz Natal;2018;2;Homicidio doloso;1
Feliz Natal;2018;3;Homicidio doloso;1
Feliz Natal;2018;4;Homicidio doloso;2
Feliz Natal;2018;5;Homicidio doloso;0
Feliz Natal;2018;6;Homicidio doloso;0
Feliz Natal;2018;7;Homicidio doloso;0
Feliz Natal;2018;8;Homicidio doloso;0
Feliz Natal;2018;9;Homicidio doloso;1
Feliz Natal;2018;10;Homicidio doloso;0
Feliz Natal;2018;11;Homicidio doloso;1
Feliz Natal;2018;12;Homicidio doloso;1
Feliz Natal;2019;1;Homicidio doloso;0
Feliz Natal;2019;2;Homicidio doloso;0
Feliz Natal;2019;3;Homicidio doloso;0
Feliz Natal;2019;4;Homicidio doloso;0
Feliz Natal;2019;5;Homicidio doloso;0
Feliz Natal;2019;6;Homicidio doloso;0
Feliz Natal;2019;7;Homicidio doloso;0
Feliz Natal;2019;8;Homicidio doloso;1
Feliz Natal;2019;9;Homicidio doloso;0
Feliz Natal;2019;10;Homicidio doloso;2
Feliz Natal;2019;11;Homicidio doloso;1
Feliz Natal;2019;12;Homicidio doloso;0
Feliz Natal;2017;1;Roubo total;2
Feliz Natal;2017;2;Roubo total;2
Feliz Natal;2017;3;Roubo total;4
Feliz Natal;2017;4;Roubo total;0
Feliz Natal;2017;5;Roubo total;0
Feliz Natal;2017;6;Roubo total;2
Feliz Natal;2017;7;Roubo total;0
Feliz Natal;2017;8;Roubo total;1
Feliz Natal;2017;9;Roubo total;0
Feliz Natal;2017;10;Roubo total;2
Feliz Natal;2017;11;Roubo total;1
Feliz Natal;2017;12;Roubo total;2
Feliz Natal;2018;1;Roubo total;3
Feliz Natal;2018;2;Roubo total;0
Feliz Natal;2018;3;Roubo total;2
Feliz Natal;2018;4;Roubo total;2
Feliz Natal;2018;5;Roubo total;2
Feliz Natal;2018;6;Roubo total;0
Feliz Natal;2018;7;Roubo total;3
Feliz Natal;2018;8;Roubo total;3
Feliz Natal;2018;9;Roubo total;3
Feliz Natal;2018;10;Roubo total;1
Feliz Natal;2018;11;Roubo total;3
Feliz Natal;2018;12;Roubo total;0
Feliz Natal;2019;1;Roubo total;0
Feliz Natal;2019;2;Roubo total;1
Feliz Natal;2019;3;Roubo total;1
Feliz Natal;2019;4;Roubo total;0
Feliz Natal;2019;5;Roubo total;0
Feliz Natal;2019;6;Roubo total;0
Feliz Natal;2019;7;Roubo total;0
Feliz Natal;2019;8;Roubo total;0
Feliz Natal;2019;9;Roubo total;0
Feliz Natal;2019;10;Roubo total;0
Feliz Natal;2019;11;Roubo total;2
Feliz Natal;2019;12;Roubo total;0
Figueiropolis d'Oeste;2017;1;Homicidio doloso;0
Figueiropolis d'Oeste;2017;2;Homicidio doloso;0
Figueiropolis d'Oeste;2017;3;Homicidio doloso;0
Figueiropolis d'Oeste;2017;4;Homicidio doloso;0
Figueiropolis d'Oeste;2017;5;Homicidio doloso;0
Figueiropolis d'Oeste;2017;6;Homicidio doloso;0
Figueiropolis d'Oeste;2017;7;Homicidio doloso;0
Figueiropolis d'Oeste;2017;8;Homicidio doloso;0
Figueiropolis d'Oeste;2017;9;Homicidio doloso;0
Figueiropolis d'Oeste;2017;10;Homicidio doloso;0
Figueiropolis d'Oeste;2017;11;Homicidio doloso;0
Figueiropolis d'Oeste;2017;12;Homicidio doloso;0
Figueiropolis d'Oeste;2018;1;Homicidio doloso;0
Figueiropolis d'Oeste;2018;2;Homicidio doloso;0
Figueiropolis d'Oeste;2018;3;Homicidio doloso;0
Figueiropolis d'Oeste;2018;4;Homicidio doloso;0
Figueiropolis d'Oeste;2018;5;Homicidio doloso;0
Figueiropolis d'Oeste;2018;6;Homicidio doloso;0
Figueiropolis d'Oeste;2018;7;Homicidio doloso;0
Figueiropolis d'Oeste;2018;8;Homicidio doloso;0
Figueiropolis d'Oeste;2018;9;Homicidio doloso;0
Figueiropolis d'Oeste;2018;10;Homicidio doloso;0
Figueiropolis d'Oeste;2018;11;Homicidio doloso;0
Figueiropolis d'Oeste;2018;12;Homicidio doloso;0
Figueiropolis d'Oeste;2019;1;Homicidio doloso;0
Figueiropolis d'Oeste;2019;2;Homicidio doloso;0
Figueiropolis d'Oeste;2019;3;Homicidio doloso;0
Figueiropolis d'Oeste;2019;4;Homicidio doloso;0
Figueiropolis d'Oeste;2019;5;Homicidio doloso;0
Figueiropolis d'Oeste;2019;6;Homicidio doloso;0
Figueiropolis d'Oeste;2019;7;Homicidio doloso;0
Figueiropolis d'Oeste;2019;8;Homicidio doloso;0
Figueiropolis d'Oeste;2019;9;Homicidio doloso;0
Figueiropolis d'Oeste;2019;10;Homicidio doloso;0
Figueiropolis d'Oeste;2019;11;Homicidio doloso;0
Figueiropolis d'Oeste;2019;12;Homicidio doloso;0
Figueiropolis d'Oeste;2017;1;Roubo total;0
Figueiropolis d'Oeste;2017;2;Roubo total;0
Figueiropolis d'Oeste;2017;3;Roubo total;0
Figueiropolis d'Oeste;2017;4;Roubo total;0
Figueiropolis d'Oeste;2017;5;Roubo total;0
Figueiropolis d'Oeste;2017;6;Roubo total;0
Figueiropolis d'Oeste;2017;7;Roubo total;0
Figueiropolis d'Oeste;2017;8;Roubo total;0
Figueiropolis d'Oeste;2017;9;Roubo total;0
Figueiropolis d'Oeste;2017;10;Roubo total;0
Figueiropolis d'Oeste;2017;11;Roubo total;0
Figueiropolis d'Oeste;2017;12;Roubo total;0
Figueiropolis d'Oeste;2018;1;Roubo total;0
Figueiropolis d'Oeste;2018;2;Roubo total;0
Figueiropolis d'Oeste;2018;3;Roubo total;0
Figueiropolis d'Oeste;2018;4;Roubo total;0
Figueiropolis d'Oeste;2018;5;Roubo total;0
Figueiropolis d'Oeste;2018;6;Roubo total;0
Figueiropolis d'Oeste;2018;7;Roubo total;0
Figueiropolis d'Oeste;2018;8;Roubo total;0
Figueiropolis d'Oeste;2018;9;Roubo total;0
Figueiropolis d'Oeste;2018;10;Roubo total;0
Figueiropolis d'Oeste;2018;11;Roubo total;0
Figueiropolis d'Oeste;2018;12;Roubo total;0
Figueiropolis d'Oeste;2019;1;Roubo total;0
Figueiropolis d'Oeste;2019;2;Roubo total;0
Figueiropolis d'Oeste;2019;3;Roubo total;0
Figueiropolis d'Oeste;2019;4;Roubo total;0
Figueiropolis d'Oeste;2019;5;Roubo total;0
Figueiropolis d'Oeste;2019;6;Roubo total;0
Figueiropolis d'Oeste;2019;7;Roubo total;0
Figueiropolis d'Oeste;2019;8;Roubo total;0
Figueiropolis d'Oeste;2019;9;Roubo total;0
Figueiropolis d'Oeste;2019;10;Roubo total;0
Figueiropolis d'Oeste;2019;11;Roubo total;0
Figueiropolis d'Oeste;2019;12;Roubo total;0
Gaucha do Norte;2017;1;Homicidio doloso;0
